venue_id,venue_name,category,latitude,longitude,price,rating,review_count,address,phone
451,The Village Pub,pubs,37.428884,-122.251489,,4.1,1347,"2967 Woodside Rd Woodside, CA 94062",16508519888
452,Rice Junky,pubs,37.352971336821845,-121.9612684,,4.4,558,"2089 El Camino Real Santa Clara, CA 95050",16692689141
453,HopMonk Tavern,pubs,38.28858,-122.45895,,3.9,1102,"691 Broadway Sonoma, CA 95476",17079359100
454,Firehouse No.1 Gastropub,pubs,37.33607,-121.89426,,3.9,1766,"69 N San Pedro St San Jose, CA 95110",14082876969
455,Tipsy Putt,pubs,38.580042,-121.498394,,4.6,702,"630 K St Ste 120 Sacramento, CA 95814",19168720772
456,Durty Nelly's,pubs,37.76354,-122.48303,,4.2,400,"2328 Irving St San Francisco, CA 94122",14156642555
457,The Monk's Cellar,pubs,38.74966666,-121.2832573,,4.1,1100,"240 Vernon St Roseville, CA 95678",19167866665
458,Oak Park Brewing,pubs,38.55065,-121.46809,,4.3,337,"3514 Broadway Sacramento, CA 95817",19163890726
459,First Street Alehouse,pubs,37.68156,-121.77004,,4,2348,"2106 First St Livermore, CA 94550",19253716588
460,Ben 'N Nick's,pubs,37.843592,-122.2515,,4.3,91,"5612 College Ave Oakland, CA 94618",15109230327
461,Tipsy Putt,pubs,37.836666,-122.292092,,4.4,498,"5690 Bay St Emeryville, CA 94608",15103568222
462,Fox & Goose Public House,pubs,38.57152838,-121.4969728,,3.7,2129,"1001 R St Sacramento, CA 95811",19164438825
463,Trials Pub,pubs,37.3400047,-121.8936156,,4.2,488,"265 N 1st St San Jose, CA 95113",14089470497
464,Freewheel Brewing Company,pubs,37.4782534,-122.1869481,,4,478,"3736 Florence St Redwood City, CA 94063",16503652337
465,Up & Under Pub and Grill,pubs,37.92537239698267,-122.3846304,,3.8,585,"2 W Richmond Ave Point Richmond, CA 94801",15107781313
466,The Crown and Anchor,pubs,36.6001493,-121.8946635,,4.1,1331,"150 W Franklin St Monterey, CA 93940",18316496496
467,The Showdown,pubs,37.798685,-122.407028,,4.4,103,"1268 Grant Ave San Francisco, CA 94133",14157720933
468,Good Karma Fine Ales Food HiFi,pubs,37.335379312495746,-121.8902599,,4.2,1202,"37 S 1st St San Jose, CA 95113",14082942694
469,Dukes Plates & Pints,pubs,38.574845,-121.382288,,3.9,348,"510 La Sierra Dr Sacramento, CA 95864",19165148430
470,The Running Shop and Hops,pubs,37.130842,-121.652131,,4.7,314,"17500 Depot St Ste 100 Morgan Hill, CA 95037",16692585950
471,The Goose & Fern,pubs,38.43834619129731,-122.7203402,,4.5,120,"116 5th St Santa Rosa, CA 95401",17078434235
472,The Starry Plough,pubs,37.85300953,-122.2660687,,4.1,408,"3101 Shattuck Ave Berkeley, CA 94705",15109775819
473,Village Sake,pubs,37.98671,-122.58884,,4.3,261,"19 Bolinas Rd Fairfax, CA 94930",14155215790
474,19 Handles Pub & Grill,pubs,38.5957249,-121.3649,,3.9,476,"4235 Arden Way Sacramento, CA 95864",19164874979
475,The Trax Taproom and kitchen,pubs,38.74809,-121.28558,,4.4,98,"400 Vernon St Roseville, CA 95678",19164157011
476,Raleigh's Pub,pubs,37.86618,-122.25902,,4,257,"2438 Telegraph Ave Berkeley, CA 94704",15102805319
477,Vine Cinema & Alehouse,pubs,37.6802707,-121.7747848,,4.6,382,"1722 First St Livermore, CA 94550",19254472545
478,Monkey King Pub & Grub,pubs,37.76297,-122.24407,,3.5,1432,"1315 Park St Alameda, CA 94501",15105228882
479,Casements,pubs,37.759411,-122.418967,,4.4,145,"2351 Mission St San Francisco, CA 94110",14156587320
480,Russian River Pub,pubs,38.504316,-122.941268,,4.1,472,"11829 River Rd Forestville, CA 95436",17078877932
481,Tipsy Putt,pubs,37.37487462189019,-122.0330626,,4.1,366,"301 W McKinley Ave Ste 150 Sunnyvale, CA 94086",14084206229
482,Brew,pubs,38.44331,-122.71805,,4.4,385,"555 Healdsburg Ave Santa Rosa, CA 95401",17073037372
483,Ray's Delicatessen & Tavern,pubs,38.23028,-122.65291,,4.5,333,"900 Western Ave Petaluma, CA 94952",17077629492
484,Out of the Barrel,pubs,37.28899203,-121.9331104,,4.3,234,"1875 S Bascom Ave Ste 560 Campbell, CA 95008",14089636089
485,Seawolf,pubs,37.79649019,-122.2729015,,4.1,304,"350 4th St Oakland, CA 94607",15108911660
486,IBU Taproom & Bottle Shop,pubs,37.416364,-121.878754,,4.4,236,"1422 Dempsey Rd Milpitas, CA 95035",14088834284
487,The Kezar Pub,pubs,37.7678833,-122.4529037,,3.8,813,"770 Stanyan St San Francisco, CA 94117",14153869292
488,Kensington Circus Pub,pubs,37.89977932,-122.2872279,,3.9,335,"389 Colusa Ave Kensington, CA 94707",15105248814
489,Ale Arsenal,pubs,37.5018806,-122.2550812,,4.4,235,"971 Laurel St San Carlos, CA 94070",
490,ØL Beercafe & Bottle Shop,pubs,37.90204622,-122.0626274,,4.4,375,"1541 Giammona Dr Walnut Creek, CA 94596",19252101147
491,Old Ship Saloon,pubs,37.79782,-122.40072,,3.9,450,"298 Pacific Ave San Francisco, CA 94111",14157882222
492,LowBrau,pubs,38.57584642,-121.4804647,,3.5,1309,"1050 20th St Sacramento, CA 95811",19167062636
493,The Napper Tandy,pubs,37.752471,-122.416591,,4,438,"3200 24th St San Francisco, CA 94110",14155507510
494,The Black Horse London Pub,pubs,37.79865,-122.42441,,4.6,361,"1514 Union St San Francisco, CA 94123",
495,Triple Rock Brewery & Ale House,pubs,37.873427,-122.268759,,3.7,1152,"1920 Shattuck Ave Berkeley, CA 94704",15108432739
496,Cameron's Restaurant & Inn,pubs,37.44720879221326,-122.4290953,,3.1,673,"1410 S Cabrillo Hwy Half Moon Bay, CA 94019",16507265705
497,Barnhouse Napa Brews,pubs,38.30130374049801,-122.2874659,,4.5,128,"1004 Clinton St Napa, CA 94559",17076906272
498,Jack's Restaurant & Bar,cocktailbars,37.63399,-122.420218,,3.9,1721,"1050 Admiral Ct Ste A San Bruno, CA 94066",16505892222
499,Amoura Restaurant,cocktailbars,37.65955099999861,-122.4089618,,4.4,482,"713 Linden Ave South San Francisco, CA 94080",16507546891
500,Rockoto Peruvian cuisine,cocktailbars,37.6545022,-122.410557,,4.4,147,"207 Linden Ave South San Francisco, CA 94080",16508733434
501,Sixteen Mile House,cocktailbars,37.602275,-122.393082,,3.8,512,"448 Broadway Millbrae, CA 94030",16506976118
502,Chico Marx,cocktailbars,37.6667949,-122.3972332,,4.4,46,"2 Tower Pl South San Francisco, CA 94080",16507319146
503,The Hangar,cocktailbars,37.65609498656979,-122.391408,,4.6,25,"460 Forbes Blvd South San Francisco, CA 94080",
504,Mission Bar & Grill,cocktailbars,37.61876159657701,-122.3843707,,3.5,447,"780 S Airport Blvd Gate E5 Terminal 3 San Francisco, CA 94128",16508218304
505,Hometown Heroes,cocktailbars,37.6550735,-122.4103483,,4,284,"303 Grand Ave South San Francisco, CA 94080",16508724484
506,Camber,cocktailbars,37.65595,-122.39142,,4.7,11,"460 Forbes Blvd South San Francisco, CA 94080",
507,Tapas & Taps,cocktailbars,37.63659,-122.39981,,4.1,55,"780 S Airport Blvd Terminal G San Francisco, CA 94128",16508216940
508,AC Waterfront Lounge Restaurant,cocktailbars,37.664513,-122.395525,,4.1,28,"1333 Veterans Blvd South San Francisco, CA 94080",16507429211
509,Layalena,cocktailbars,37.6471049,-122.41009,,4.4,7,"1429 San Mateo Ave South San Francisco, CA 94080",16508699534
510,Newell's Cocktail Lounge,cocktailbars,37.62433,-122.41151,,3.5,57,"497 San Mateo Ave San Bruno, CA 94066",16505830440
511,W XYZ Bar,cocktailbars,37.60277,-122.37761,,3.7,28,"401 East Millbrae Ave Aloft SFO Millbrae, CA 94030",16504435500
512,Fairway Cocktail Lounge,cocktailbars,37.65329,-122.43205,,4.3,20,"900 El Camino Real South San Francisco, CA 94080",16505882343
513,Cat Cora,cocktailbars,37.6239079,-122.3815924,,4,2,"International Airport Tram D Gates  Terminal 2 San Francisco, CA 94128",16508219288
514,Fairway Club,cocktailbars,37.653247,-122.432179,,5,1,"900 El Camino Real South San Francisco, CA 94080",16503798005
515,Melissa’s Mobile Bar,cocktailbars,37.59478875,-122.0557136,,0,0,"Union City, CA 94587",15109382474
516,Taste Restaurant,cocktailbars,37.655623979188256,-122.4012824,,3,1,"250 Gateway Blvd South San Francisco, CA 94080",
517,Hidden Tap and Barrel,cocktailbars,37.65551,-122.41309,,0,0,"415 Grand Ave South San Francisco, CA 94080",16505024111
518,Garden Grille & Bar,cocktailbars,37.65763,-122.39746,,0,0,"670 Gateway Blvd South San Francisco, CA 94080",16508721515
519,The Pawn Shop,speakeasies,37.781102416684746,-122.4083614,,4.5,885,"993 Mission St San Francisco, CA 94103",14158748041
520,Falcon’s Lair,speakeasies,37.74704088846707,-121.136051,,4.4,381,"1225 Canal Blvd Ripon, CA 95366",12095999999
521,RM 212,speakeasies,37.7937299,-122.40437,,4.3,452,"690 Sacramento St San Francisco, CA 94111",19145005233
522,Blind Pig Speakeasy Lounge,speakeasies,37.78708783050491,-122.4201746,,4.8,147,"1113 Polk St San Francisco, CA 94109",14159139890
523,The Speakeasy,speakeasies,37.798049518335894,-122.4078855,,4.4,334,"644 Broadway Unit 10 San Francisco, CA 94133",14152269680
524,Bourbon & Branch,speakeasies,37.78592,-122.41336,,4.1,3449,"501 Jones St San Francisco, CA 94102",14153461735
525,Speakeasy,speakeasies,38.234889,-122.641014,,4,647,"139 Petaluma Blvd N Ste B Petaluma, CA 94952",17077764631
526,Wilson & Wilson,speakeasies,37.7859776,-122.4131408,,4.4,535,"505 Jones St San Francisco, CA 94102",
527,The Speakeasy,speakeasies,38.065015,-122.539106,,4.2,223,"504 Alameda Del Prado Novato, CA 94949",14158837793
528,Trophy Club,speakeasies,38.580042,-121.498394,,4.4,142,"630 K St Ste 120 Sacramento, CA 95814",19168720772
529,The Roost,speakeasies,38.57020828,-121.491338,,4.3,180,"1409 R St Ste 102 Sacramento, CA 95811",19162164459
530,Italian Cellar Speakeasy Bar,speakeasies,37.33526,-121.89846,,4.7,13,"323 W Saint John St Little Italy San Jose San Jose, CA 95110",14083942893
531,Daniello's,speakeasies,38.74923535696285,-121.2834762,,3.5,237,"229 Vernon St Roseville, CA 95678",19164726926
532,Trophy Club,speakeasies,37.836612,-122.291959,,4.4,22,"5690 Bay St Emeryville, CA 94608",15103568222
533,The Office Speakeasy,speakeasies,38.04643012271127,-122.1608338,,4.2,40,"280 1st St Benicia, CA 94510",17077454200
534,The Illusionist,speakeasies,37.80175,-122.4064,,4.8,26,"644 Bdway The Palace Theater San Francisco, CA 94133",
535,Russells Room At Bourbon and Branch,speakeasies,37.78592862,-122.4130516,,4,33,"501 Jones St San Francisco, CA 94102",14153461735
536,Bonita Bonita,speakeasies,38.299885953953066,-122.2883609,,4.9,12,"1207 Coombs St Napa, CA 94559",17072137001
537,The Syndicate,speakeasies,37.683452,-121.767263,,4.4,8,"2470 First St Livermore, CA 94550",19254937293
538,Dueling Pianos At Makse,speakeasies,38.35705420838349,-121.986682,,3.8,26,"555 Main St Vacaville, CA 95688",17076859744
539,The Backroom,speakeasies,38.677622,-121.177263,,3.8,19,"718 Sutter St Ste 201 Gaslight Folsom, CA 95630",19163589947
540,Little Italy San Jose,speakeasies,37.3352492,-121.8984388,,4.1,17,"323 W Saint John St San Jose, CA 95110",14083942893
541,Lore Speakeasy and Escape Room,speakeasies,37.764656,-122.420982,,5,4,"3065 16th St San Francisco, CA 94103",14152343560
542,The Dirty Bird of Paradise,speakeasies,37.67248662571389,-122.083647,,5,6,"926 B St Hayward, CA 94541",15102740445
543,Boho Club,speakeasies,38.467337,-123.007291,,4.3,4,"20822 River Blvd Monte Rio, CA 95462",17078652304
544,200 Channels,speakeasies,37.78097,-122.40832,,4.5,2,"111 6th St San Francisco, CA 94103",14157289506
545,The Speakeasy Taproom,speakeasies,37.738274,-122.380684,,0,0,"1195 Evans Ave San Francisco, CA 94124",14152380009
546,The Remedie Room,speakeasies,37.7977788,-122.406239,,4,1,"256 Columbus Ave San Francisco, CA 94133",14157664363
547,Back 2 the Video Store: a 90s Speakeasy Bar,speakeasies,37.80013674031944,-122.4354903,,2.3,12,"2036 Lombard St San Francisco, CA 94123",
548,718,speakeasies,37.79261,-122.40618,,3.3,3,"718 California St Fl 2 San Francisco, CA 94108",16507223312
549,Aqua Club Dessert & Beverage,desserts,37.62256,-122.41094,,4.3,1041,"440 San Mateo Ave Ste N1 San Bruno, CA 94066",16503822782
550,Rolling Pin Donuts,desserts,37.62932,-122.41455,,4.1,957,"429 San Bruno Ave W San Bruno, CA 94066",16505899687
551,Camino Corner Restaurant,desserts,37.6160341,-122.4068078,,3.9,414,"110 El Camino Real San Bruno, CA 94066",16505838782
552,Binka Bites,desserts,37.64304695093125,-122.4264268,,4.5,365,"304 Alida Way South San Francisco, CA 94080",16507879010
553,House of Silvanas,desserts,37.650325,-122.453939,,4.2,498,"2055 Gellert Blvd Ste 3 Daly City, CA 94015",16508788700
554,Hip Hop Bbq Shack,desserts,37.618473,-122.409758,,4.2,91,"223 El Camino Real San Bruno, CA 94066",16508263406
555,Andiamo In Banca,desserts,37.65535196920688,-122.410207,,4.2,328,"301 Linden Ave South San Francisco, CA 94080",16507458811
556,Coco3,desserts,37.66553054050113,-122.4523563,,4.1,311,"117 Hickey Blvd South San Francisco, CA 94080",16508373000
557,Eggettes,desserts,37.64916887,-122.4301607,,4,743,"639 El Camino Real South San Francisco, CA 94080",16502669919
558,Cheeze and Charm,desserts,37.626602,-122.417837,,0,0,"San Bruno, CA 94066",16502670987
559,Tiffany's Cake Poppery,desserts,37.62653,-122.42771,,4.8,51,"San Bruno, CA 94066",16502356422
560,Sweet Indulgence,desserts,37.600818,-122.391464,,3.2,673,"298 Broadway Millbrae, CA 94030",16506972998
561,Knafeh Kreations,desserts,37.626601750000006,-122.4178372,,0,0,"San Bruno, CA 94066",14157062730
562,Karen’s Cookie,desserts,37.626602,-122.417837,,0,0,"San Bruno, CA 94066",14086948816
563,Binka Bites - Millbrae,desserts,37.604712,-122.397278,,4.1,97,"979 Broadway Ste 106 Millbrae, CA 94030",16502968215
564,Rita's Sweet Exchange,desserts,37.626601750000006,-122.4178372,,0,0,"San Bruno, CA 94066",16502572162
565,Bliss Pops,desserts,37.62676,-122.09468,,5,170,"Hayward, CA 94545",16505494323
566,Maya & Jonalyn's Kitchen,desserts,37.63081094,-122.437119,,5,33,"San Bruno, CA 94066",14156366485
567,SF Dipped,desserts,37.625057651914474,-122.4115287,,5,5,"San Francisco, CA 94132",14159337278
568,Its Sugarlicious,desserts,37.59978541943447,-122.403043,,5,10,"Millbrae, CA 94030",16505347772
569,Bundow Boba,desserts,37.604703,-122.397259,,4.3,28,"979 Broadway Ste 110 Millbrae, CA 94030",12099207502
570,NATION'S,desserts,37.65333296626342,-122.4331421,,3.6,73,"925 El Camino Real South San Francisco, CA 94080",14159070108
571,Dipped By Nisha,desserts,37.38854498777837,-122.0177744,,5,38,"Sunnyvale, CA 94085",19257273689
572,OMG Oh Mmmy Goodies,desserts,37.6276207,-122.4256058,,3.9,7,"San Bruno, CA 94066",16507351219
573,Nothing Bundt Cakes,desserts,37.5972747,-122.3855031,,3.5,224,"140 SEl Camino Real Millbrae, CA 94030",16505529625
574,Wing It,desserts,37.62669,-122.42502,,3.2,9,"851 Cherry Ave Ste 15 San Bruno, CA 94066",16506364423
575,Layers By Xanthe,desserts,37.86656836093634,-122.2579898,,4.7,14,"Berkeley, CA 94704",18184884667
576,Wildflour Bakeshop,desserts,37.65682983,-122.4143524,,5,8,"South San Francisco, CA 94080",14154390646
577,Olivia's Tanghulu,desserts,37.60094,-122.392216,,5,4,"315 Broadway Millbrae, CA 94030",19253076582
578,Sweet Condesa,desserts,37.8077507,-122.2679901,,4.6,16,"Oakland, CA 94612",
579,Churreria SF,desserts,37.65682983,-122.4143524,,4.8,6,"South San Francisco, CA 94080",
580,Panaderia Mexico,desserts,37.63621978531726,-122.4117219,,5,1,"1071 San Mateo Ave San Bruno, CA 94066",15106927313
581,GR Chocolate Boutique,desserts,37.628363447919774,-122.4003617,,4.2,10,"780 McDonnell Rd Gate B13 San Francisco, CA 94128",
582,Red Ribbon Bakeshop,desserts,37.64326543748518,-122.4634376,,2.7,60,"3545 Callan Blvd South San Francisco, CA 94080",16506340841
583,Whimsy Made,desserts,37.654,-122.41307,,5,4,"South San Francisco, CA 94080",
584,R Squared Confections,desserts,37.62392044067383,-122.4252167,,0,0,"San Bruno, CA 94066",
585,It's Just Wings,desserts,37.63041644096937,-122.4181895,,0,0,"899 El Camino Real San Bruno, CA 94066",14692932636
586,Marque Foods,desserts,37.647409,-122.393986,,5,2,"322 Littlefield Ave South San Francisco, CA 94080",16505834114
587,Buddy V's Cake Slice,desserts,37.63938322,-122.4191428,,0,0,"1270-1272 El Camino Real San Bruno, CA 94066",18888010253
588,Iries Bites,desserts,37.65551853979163,-122.4220699,,5,2,"South San Francisco, CA 94080",14152997671
589,Kailitas Creations,desserts,37.62392044067383,-122.4252167,,0,0,"San Bruno, CA 94066",16502900150
590,Genentech Coffee House,desserts,37.65485412,-122.3822754,,4.1,7,"1531 Grandview Dr South San Francisco, CA 94080",
591,GR Chocolate Collection,desserts,37.61493,-122.38542,,0,0,"Harvey Milk Terminal 1 Gate B13 San Francisco, CA 94128",
592,Witch Crafts & Cookies,desserts,37.605463,-122.481036,,0,0,"Pacifica, CA 94044",16504794027
593,Lady & L'Aperitivo,desserts,37.22089386,-121.8616333,,5,2,"San Jose, CA 95120",
594,Gourmet Xpress,desserts,37.64372,-122.39929,,0,0,"360 Harbor Way South San Francisco, CA 94030",16506926335
595,GR Chocolate,desserts,37.61196166033182,-122.3850013,,2.3,4,"Harvey Milk Terminal 1 Gate B13 San Francisco International Airport San Francisco, CA 94128",
596,Embarcadero Treats,desserts,37.61798646,-122.3920145,,4.5,2,"SFO International Terminal Near Gate 93 San Francisco, CA 94128",16508211602
597,Lo Nuestro Cafe,desserts,37.612591,-122.404033,,0,0,"1601 El Camino Real Millbrae, CA 94030",16506693436
598,Jacqulyne the bake studio,desserts,37.599998,-122.3905943,,0,0,"Millbrae, CA",16502040101
599,Nina's Home Bakery,bakeries,37.626602,-122.417837,,5,10,"San Bruno, CA 94066",15109436773
600,Zorek,bakeries,37.62841,-122.41667,,4.4,66,"799 El Camino Real San Bruno, CA 94066",16502649568
601,Wildflour,bakeries,37.65377010266084,-122.407644,,4.8,64,"200 Airport Blvd Ste 1 South San Francisco, CA 94080",16506364341
602,RicoPan LatinPastries,bakeries,37.62523007,-122.4109501,,4.3,85,"532 San Mateo Ave San Bruno, CA 94066",16507716855
603,"La Boulangerie de San Francisco, Pine",bakeries,37.787804,-122.434081,,4.3,962,"2325 Pine St San Francisco, CA 94115",14154400356
604,Binka Bites,bakeries,37.64304695093125,-122.4264268,,4.5,365,"304 Alida Way South San Francisco, CA 94080",16507879010
605,House of Silvanas,bakeries,37.650325,-122.453939,,4.2,498,"2055 Gellert Blvd Ste 3 Daly City, CA 94015",16508788700
606,Raymond's Sourdough Bread,bakeries,37.6494842,-122.4181014,,4.3,285,"151 S Spruce Ave South San Francisco, CA 94080",16505894572
607,Las Hijas Del Gallo Bakery,bakeries,37.65867,-122.40926,,4.5,242,"615 Linden Ave South San Francisco, CA 94080",16504603239
608,Auntie Em's Fine Foods & Pastries,bakeries,37.6566246,-122.4371454,,3.8,321,"1127 El Camino Real South San Francisco, CA 94080",16505886068
609,Jenn's Cupcakes and Parties,bakeries,37.69917679,-122.0801086,,4.9,268,"Castro Valley, CA 94546",15108286657
610,Tiffany's Cake Poppery,bakeries,37.62653,-122.42771,,4.8,51,"San Bruno, CA 94066",16502356422
611,Ling Nam Starbread,bakeries,37.65075565928785,-122.4684441,,4,298,"980 King Drive Plaza Ste 1,3 Daly City, CA 94015",16508789524
612,Bimbo Bakeries USA,bakeries,37.647312,-122.421829,,4.7,24,"264 S Spruce Ave South San Francisco, CA 94080",16505835828
613,Cuneo Bakery,bakeries,37.65425,-122.40947,,4.8,41,"210 Baden Ave South San Francisco, CA 94080",16508719090
614,Suzanne's Cake & Pastry,bakeries,37.60116,-122.3917,,3.9,308,"320 Broadway Millbrae, CA 94030",16506974713
615,Paris Baguette,bakeries,37.644952,-122.452758,,3.1,743,"2278 Westborough Blvd South San Francisco, CA 94080",16509520404
616,Whisk Cake Creations,bakeries,37.77459899999999,-122.2636771,,4.7,194,"1216 Lincoln Ave Alameda, CA 94501",15108535620
617,Wedemeyer Bakery,bakeries,37.64619961,-122.3995835,,4.7,28,"314 Harbor Way South San Francisco, CA 94080",16508731000
618,Paris Baguette,bakeries,37.60354251,-122.3954137,,2.9,483,"655 Broadway Millbrae, CA 94030",16506970406
619,Goldilocks,bakeries,37.64548035,-122.4514997,,2.6,201,"2268 Westborough Blvd Ste 306 South San Francisco, CA 94080",16508730565
620,Sage Bakehouse,bakeries,37.78333,-122.4614,,4.6,48,"200 Clement St Clement Street Farmers Market San Francisco, CA 94118",14152715590
621,New Horizons Bakery,bakeries,37.651627,-122.468432,,3.8,71,"950 King Plaza Ste 110 Daly City, CA 94015",16508781289
622,Boudin,bakeries,37.61691645928052,-122.3896248,,3.1,116,"International Terminal Boarding Area  Ste A 3.046 San Francisco, CA 94128",16508712515
623,Raison D'etre A Bakery,bakeries,37.64878,-122.41765,,4.6,21,"179 Starlite St South San Francisco, CA 94080",16509528889
624,Powered Sugar Bake Shoppe,bakeries,37.77399,-121.96663,,5,24,"San Ramon, CA 94583",
625,Dipped By Nisha,bakeries,37.38854498777837,-122.0177744,,5,38,"Sunnyvale, CA 94085",19257273689
626,Nothing Bundt Cakes,bakeries,37.5972747,-122.3855031,,3.5,224,"140 SEl Camino Real Millbrae, CA 94030",16505529625
627,Lucky,bakeries,37.6403454,-122.42219,,2.6,161,"1322 El Camino Real San Bruno, CA 94066",16507429733
628,Entenmann's Oroweat Foods,bakeries,37.64735495109095,-122.4218409,,4.4,27,"264 S Spruce Ave South San Francisco, CA 94080",16508753100
629,Panaderia Y Mercado Hernandez,bakeries,37.65586218,-122.4120424,,3.8,96,"390 Grand Ave South San Francisco, CA 94080",16505889738
630,Cakes By Ricky,bakeries,37.62172043,-122.4147145,,5,1,"490 Elm Ave San Bruno, CA 94066",16508788003
631,Starbread Bakery,bakeries,37.65067230653378,-122.4684401,,5,3,"980 King Dr Ste 1, 3 Daly City, CA 94015",16508789524
632,Bravo's Bakery,bakeries,37.6235199,-122.4345779,,4.4,5,"San Bruno, CA 94066",16505833367
633,J&J Bakery,bakeries,37.65563,-122.41067,,3.1,189,"324 Grand Ave South San Francisco, CA 94080",16505882656
634,Ritual Coffee Roasters,bakeries,37.61374962790553,-122.3851915,,4.1,10,"299 Domestic Terminals Departures Level San Francisco, CA 94128",
635,Sweet Condesa,bakeries,37.8077507,-122.2679901,,4.6,16,"Oakland, CA 94612",
636,Fresh By Jess,bakeries,37.62491989,-122.4141388,,5,1,"San Bruno, CA",14153358031
637,Panaderia Mexico,bakeries,37.63621978531726,-122.4117219,,5,1,"1071 San Mateo Ave San Bruno, CA 94066",15106927313
638,Red Ribbon Bakeshop,bakeries,37.64326543748518,-122.4634376,,2.7,60,"3545 Callan Blvd South San Francisco, CA 94080",16506340841
639,Andersen Bakery,bakeries,37.594987372031184,-122.3856943,,3.4,27,"1849 El Camino Real Burlingame, CA 94010",16502399681
640,Valerio's Tropical Bake Shop,bakeries,,,,2.4,74,"3573 Callan Blvd South San Francisco, CA 94080",16508781611
641,Raymond's Sourdough Bread,bakeries,37.64943,-122.41724,,4.8,4,"172 Starlite St South San Francisco, CA 94080",16505885868
642,Panaderia Eduardo,bakeries,37.63249,-122.40539,,5,2,"890 7th Ave San Bruno, CA 94066",16506860799
643,Beautiful Kitchen,bakeries,37.625013,-122.431076,,0,0,"San Bruno, CA 94066",14159712896
644,Giusto's Specialty Foods,bakeries,37.64803223,-122.3943526,,4.3,6,"344 Littlefield Ave South San Francisco, CA 94080",16508736566
645,Alfajores Peruvian Cookies,bakeries,37.6304904,-122.4110835,,3.5,2,"301 Miriam St Daly City, CA 94014",16508344255
646,Indaia Pao de Queijo,bakeries,37.6235199,-122.4345779,,5,1,"San Bruno, CA 94066",16506790952
647,Cake Walk,bakeries,37.62485,-122.42681,,5,1,"San Bruno, CA 94066",16505932253
648,Pacific Coast Baking,bakeries,37.63645,-122.40675,,4.7,3,"360 Shaw Rd South San Francisco, CA 94080",16505888400
649,Sweet Connections,icecream,37.622261,-122.410946,,4.6,248,"430 San Mateo Ave San Bruno, CA 94066",16505884008
650,It's-It Ice Cream,icecream,37.59443734257214,-122.3670964,,4.7,536,"865 Burlway Rd Burlingame, CA 94010",16503472122
651,La Michoacanita Paleteria Y Neveria,icecream,37.6175,-122.408954,,4.4,48,"197 El Camino Real San Bruno, CA 94066",16503335672
652,Mister Softee NorCal,icecream,37.53321838378906,-121.9679947,,4.4,423,"Fremont, CA 94538",18885876383
653,Baskin Robbins,icecream,37.626707,-122.42572,,3.1,134,"851 Cherry Ave Ste 9 San Bruno, CA 94066",16505883960
654,Sweet Indulgence,icecream,37.600818,-122.391464,,3.2,673,"298 Broadway Millbrae, CA 94030",16506972998
655,BeauTea,icecream,37.65527,-122.41202,,3.9,263,"375 Grand Ave South San Francisco, CA 94080",16508738183
656,Yomie's Rice X Yogurt,icecream,37.61226302,-122.4038901,,3.9,137,"105 Park Blvd Millbrae, CA 94030",16503920650
657,San Froyo,icecream,37.63659224113715,-122.4189903,,4,23,"1150 El Camino Real San Bruno, CA 94066",16507100248
658,Cold Stone Creamery,icecream,37.636937,-122.417502,,3.2,106,"1150 El Camino Real Ste 192 San Bruno, CA 94066",16504096768
659,Pinkberry,icecream,37.617507734318515,-122.3814264,,3.7,140,"San Francisco International Airport Terminal 2 Boarding Area D, Sector 8, Space 9-D.2.350 San Francisco, CA 94128",16508218211
660,Dairy Queen/Orange Julius Treat Ctr,icecream,37.63633,-122.418035,,2.5,96,"1150 El Camino Real Ste 2523 The Shops at Tanforan San Bruno, CA 94066",16509525321
661,Rocko's Ice Cream Tacos,icecream,37.3592,-121.95968,,4.4,165,"Santa Clara, CA 95050",16507625608
662,Golden Ice Cream,icecream,37.4634447,-122.2256803,,4.8,36,"Redwood City, CA 94061",16504643433
663,Cookies N Cream SJ,icecream,37.3688111,-121.8967257,,4.5,84,"San Jose, CA 95112",16694440553
664,Cruisin Creams,icecream,37.35899353,-121.8459549,,5,24,"San Jose, CA 95116",14087728719
665,Bay Area Ice Cream Catering,icecream,37.25383262465019,-121.8595049,,4.6,41,"5446 Thornwood Dr San Jose, CA 95123",14082277000
666,Mustache Mike's Italian Ice,icecream,37.71540833,-121.9140778,,4.6,28,"Dublin, CA 94568",15103667614
667,Tea World,icecream,37.64341615056905,-122.4633936,,4.3,16,"3573 Callan Blvd South San Francisco, CA 94080",
668,FroGo Food Truck,icecream,37.82733805712616,-122.3740191,,4.9,17,"900 Avenue D San Francisco, CA 94130",14159949265
669,Golden State Ice Cream,icecream,37.3225513,-121.9112119,,5,21,"330 Race St San Jose, CA 95126",14082794707
670,Baskin Robbins,icecream,37.60344483,-122.3952749,,3,62,"669 Broadway Millbrae, CA 94030",16506976968
671,Jolly's Old-Fashioned Teas Cream,icecream,37.53356,-122.29585,,4,23,"81 37th Ave San Mateo, CA 94403",16507736473
672,Orange Tree Frozen Yogurt,icecream,37.63692,-122.41902,,0,0,"1150 El Camino Real San Bruno, CA 94066",14157696435
673,Genentech Coffee House,icecream,37.65485412,-122.3822754,,4.1,7,"1531 Grandview Dr South San Francisco, CA 94080",
